Time (s),Distance (cm),ax (mg),ay (mg),az (mg),vx (m/s)
27.5,327.0,-128.0,-97.0,963.0,-18.662151600000072
27.52,329.0,-78.0,97.0,955.0,-18.67745520000007
27.54,332.0,-179.0,-89.0,1025.0,-18.712575000000072
27.56,338.0,-136.0,15.0,978.0,-18.739258200000073
27.58,338.0,620.0,-666.0,1626.0,-18.617614200000077
27.6,342.0,159.0,-23.0,885.0,-18.58641840000007
27.62,341.0,300.0,-401.0,655.0,-18.52755840000007
27.64,347.0,370.0,-284.0,655.0,-18.454964400000073
27.66,357.0,456.0,-195.0,620.0,-18.365497200000075
27.68,371.0,152.0,409.0,1150.0,-18.335674800000074
27.7,378.0,78.0,253.0,1365.0,-18.320371200000075
27.72,379.0,183.0,269.0,1474.0,-18.284466600000076
27.74,385.0,74.0,175.0,943.0,-18.269947800000075
27.76,398.0,117.0,-1053.0,136.0,-18.24699240000007
27.78,394.0,514.0,401.0,1123.0,-18.14614560000007
27.8,404.0,627.0,787.0,1244.0,-18.023128200000073
27.82,405.0,639.0,440.0,1095.0,-17.897756400000077
27.84,415.0,62.0,-448.0,393.0,-17.885592000000077
27.86,421.0,370.0,1240.0,1423.0,-17.81299800000008
27.88,426.0,-339.0,733.0,908.0,-17.879509800000076
27.9,431.0,159.0,296.0,1236.0,-17.848314000000077
27.92,438.0,-175.0,772.0,1579.0,-17.882649000000082
27.94,442.0,-148.0,596.0,565.0,-17.91168660000008
27.96,448.0,183.0,-23.0,1119.0,-17.875782000000083
27.98,452.0,-452.0,-81.0,464.0,-17.964464400000082
28.0,460.0,265.0,-304.0,1462.0,-17.912471400000083
28.02,467.0,249.0,425.0,873.0,-17.863617600000083
28.04,471.0,-148.0,546.0,1848.0,-17.892655200000082
28.06,478.0,183.0,-499.0,959.0,-17.856750600000083
28.08,485.0,-308.0,-460.0,1302.0,-17.917180200000082
28.1,489.0,-468.0,-666.0,284.0,-18.009001800000096
28.12,498.0,70.0,-253.0,1232.0,-17.995267800000097
28.14,503.0,-167.0,101.0,822.0,-18.028033200000095
28.16,511.0,0.0,-144.0,300.0,-18.028033200000095
28.18,516.0,-421.0,-542.0,234.0,-18.110633400000093
28.2,520.0,70.0,42.0,468.0,-18.096899400000094
28.22,526.0,-241.0,-663.0,939.0,-18.144183600000094
28.24,530.0,-557.0,604.0,1092.0,-18.253467000000093
28.26,538.0,-393.0,148.0,780.0,-18.330573600000104
28.28,541.0,-323.0,-198.0,1166.0,-18.3939462000001
28.3,542.0,-491.0,-167.0,975.0,-18.4902804000001
28.32,547.0,-542.0,31.0,1010.0,-18.596620800000096
28.34,550.0,-120.0,-202.0,1053.0,-18.620164800000097
28.36,552.0,-237.0,35.0,1181.0,-18.666664200000096
28.38,554.0,-148.0,50.0,939.0,-18.695701800000094
28.4,556.0,-109.0,-39.0,1076.0,-18.717087600000095
28.42,558.0,183.0,-257.0,608.0,-18.68118300000009
28.44,559.0,-296.0,-39.0,815.0,-18.739258200000087
28.46,559.0,-46.0,109.0,1025.0,-18.748283400000087
28.48,558.0,-140.0,-62.0,951.0,-18.775751400000086
28.5,559.0,-50.0,-3.0,994.0,-18.785561400000084
28.52,560.0,-46.0,-19.0,1010.0,-18.794586600000084
28.54,558.0,-35.0,-7.0,971.0,-18.801453600000084
28.56,558.0,-50.0,-7.0,1006.0,-18.811263600000082
28.58,559.0,-58.0,-3.0,986.0,-18.822643200000083
28.6,560.0,-78.0,-11.0,986.0,-18.837946800000086
28.62,561.0,-78.0,-3.0,978.0,-18.853250400000086
28.64,559.0,-89.0,-3.0,982.0,-18.870712200000085
28.66,560.0,-74.0,-3.0,990.0,-18.885231000000086
28.68,560.0,-62.0,-3.0,982.0,-18.897395400000086
28.7,559.0,-70.0,-3.0,982.0,-18.911129400000085
28.72,559.0,-66.0,-7.0,994.0,-18.924078600000087
28.74,560.0,-70.0,0.0,986.0,-18.937812600000086
28.76,559.0,-81.0,-3.0,986.0,-18.95370480000009
28.78,559.0,-70.0,-3.0,990.0,-18.96743880000009
28.8,559.0,-70.0,-3.0,982.0,-18.98117280000009
28.82,559.0,-70.0,-3.0,986.0,-18.994906800000088
28.84,562.0,-70.0,-7.0,986.0,-19.008640800000087
28.86,560.0,-78.0,-7.0,982.0,-19.023944400000087
28.88,561.0,-66.0,0.0,982.0,-19.036893600000088
28.9,560.0,-62.0,0.0,982.0,-19.049058000000088
28.92,559.0,-66.0,-3.0,986.0,-19.06200720000009
28.94,560.0,-78.0,0.0,978.0,-19.077310800000088
28.96,560.0,-66.0,-3.0,986.0,-19.09026000000009
28.98,558.0,-78.0,-3.0,982.0,-19.10556360000009
29.0,560.0,-70.0,-7.0,986.0,-19.11929760000009
29.02,560.0,-66.0,-3.0,990.0,-19.13224680000009
29.04,559.0,-70.0,0.0,990.0,-19.14598080000009
29.06,560.0,-70.0,-3.0,982.0,-19.15971480000009
29.08,560.0,-70.0,-7.0,982.0,-19.173448800000088
29.1,561.0,-70.0,3.0,986.0,-19.18718280000009
29.12,559.0,-74.0,-7.0,982.0,-19.201701600000092
29.14,559.0,-66.0,-3.0,986.0,-19.214650800000094
29.16,560.0,-66.0,0.0,982.0,-19.227600000000095
29.18,561.0,-74.0,-7.0,982.0,-19.242118800000096
29.2,560.0,-62.0,-3.0,982.0,-19.254283200000096
29.22,559.0,-62.0,0.0,990.0,-19.266447600000095
29.24,558.0,-70.0,0.0,986.0,-19.280181600000095
29.26,559.0,-78.0,-7.0,982.0,-19.295485200000098
29.28,558.0,-74.0,-7.0,990.0,-19.3100040000001
29.3,558.0,-70.0,0.0,982.0,-19.3237380000001
29.32,558.0,-66.0,-7.0,986.0,-19.3366872000001
29.34,558.0,-66.0,0.0,975.0,-19.3496364000001
29.36,559.0,-74.0,-3.0,978.0,-19.364155200000102
29.38,560.0,-66.0,-3.0,982.0,-19.377104400000103
29.4,559.0,-70.0,-3.0,982.0,-19.390838400000103
29.42,557.0,-70.0,-7.0,975.0,-19.404572400000106
29.44,558.0,-66.0,0.0,982.0,-19.417521600000107
29.46,558.0,-74.0,-3.0,986.0,-19.43204040000011
29.48,558.0,-66.0,-3.0,982.0,-19.44498960000011
29.5,558.0,-70.0,-3.0,978.0,-19.45872360000011
29.52,559.0,-136.0,-93.0,1080.0,-19.48540680000011
29.54,560.0,440.0,-74.0,951.0,-19.39907880000011
29.56,557.0,-144.0,-42.0,932.0,-19.427331600000112
29.58,561.0,-23.0,27.0,1251.0,-19.43184420000011
29.6,559.0,183.0,93.0,971.0,-19.395939600000105
29.62,560.0,159.0,198.0,986.0,-19.364743800000106
29.64,561.0,198.0,187.0,1189.0,-19.325896200000106
29.66,561.0,124.0,-62.0,928.0,-19.301567400000106
29.68,561.0,-132.0,-23.0,1002.0,-19.327465800000105
29.7,561.0,323.0,113.0,1053.0,-19.264093200000108
29.72,564.0,-35.0,-70.0,702.0,-19.270960200000108
29.74,564.0,-93.0,-280.0,819.0,-19.28920680000011
29.76,566.0,183.0,11.0,920.0,-19.253302200000103
29.78,568.0,23.0,-171.0,978.0,-19.248789600000105
29.8,569.0,-284.0,-503.0,588.0,-19.304510400000105
29.82,569.0,-31.0,374.0,1181.0,-19.310592600000106
29.84,571.0,93.0,-31.0,955.0,-19.292346000000105
29.86,573.0,-276.0,-54.0,1021.0,-19.346497200000105
29.88,575.0,-39.0,354.0,1017.0,-19.354149000000106
29.9,579.0,97.0,58.0,1095.0,-19.335117600000107
29.92,579.0,-117.0,304.0,1294.0,-19.35807300000011
29.94,582.0,-249.0,-58.0,1107.0,-19.40692680000011
29.96,583.0,-210.0,-296.0,846.0,-19.44812880000011
29.98,585.0,-31.0,159.0,963.0,-19.45421100000011
30.0,588.0,-128.0,-31.0,830.0,-19.479324600000112
30.02,590.0,81.0,-167.0,897.0,-19.463432400000112
30.04,590.0,-15.0,-241.0,659.0,-19.46637540000011
30.06,595.0,39.0,-421.0,690.0,-19.45872360000011
30.08,599.0,-101.0,210.0,1255.0,-19.47853980000011
30.1,599.0,15.0,-11.0,1053.0,-19.47559680000011
30.12,602.0,35.0,-78.0,721.0,-19.46872980000011
30.14,605.0,-93.0,269.0,971.0,-19.48697640000011
30.16,606.0,-46.0,210.0,971.0,-19.49600160000011
30.18,609.0,-117.0,-152.0,702.0,-19.51895700000011
30.2,612.0,15.0,-3.0,990.0,-19.516014000000112
30.22,615.0,-206.0,269.0,932.0,-19.556431200000112
30.24,618.0,113.0,-179.0,830.0,-19.534260600000113
30.26,620.0,-117.0,-58.0,1099.0,-19.557216000000118
30.28,622.0,-85.0,323.0,1134.0,-19.57389300000012
30.3,626.0,-85.0,-214.0,1095.0,-19.59057000000012
30.32,628.0,-46.0,417.0,1017.0,-19.59959520000012
30.34,630.0,-124.0,148.0,1080.0,-19.62392400000012
30.36,633.0,39.0,-296.0,744.0,-19.616272200000118
30.38,635.0,-128.0,85.0,920.0,-19.64138580000012
30.4,637.0,7.0,-152.0,783.0,-19.64001240000012
30.42,641.0,-144.0,300.0,1216.0,-19.668265200000125
30.44,643.0,-81.0,191.0,932.0,-19.684157400000124
30.46,646.0,105.0,35.0,1158.0,-19.663556400000125
30.48,648.0,-11.0,109.0,1162.0,-19.665714600000126
30.5,651.0,0.0,124.0,1220.0,-19.665714600000126
30.52,653.0,0.0,249.0,881.0,-19.665714600000126
30.54,658.0,-97.0,-3.0,1275.0,-19.684746000000125
30.56,659.0,54.0,136.0,900.0,-19.674151200000125
30.58,663.0,171.0,214.0,928.0,-19.640601000000125
30.6,665.0,171.0,89.0,1021.0,-19.60705080000012
30.62,669.0,-7.0,319.0,1014.0,-19.60842420000012
30.64,671.0,-124.0,-249.0,1185.0,-19.63275300000012
30.66,672.0,62.0,401.0,1142.0,-19.62058860000012
30.68,677.0,-179.0,-74.0,811.0,-19.65570840000012
30.7,680.0,23.0,-128.0,690.0,-19.65119580000012
30.72,681.0,74.0,-70.0,932.0,-19.63667700000012
30.74,685.0,-50.0,-85.0,885.0,-19.646487000000118
30.76,687.0,-97.0,-50.0,1103.0,-19.66551840000012
30.78,689.0,-120.0,128.0,967.0,-19.68906240000012
30.8,692.0,-35.0,-292.0,869.0,-19.69592940000012
30.82,694.0,-218.0,-167.0,725.0,-19.73870100000012
30.84,699.0,-202.0,-214.0,963.0,-19.77833340000012
30.86,698.0,-569.0,-429.0,1045.0,-19.889971200000115
30.88,703.0,-690.0,-89.0,834.0,-20.02534920000011
30.9,723.0,-269.0,495.0,1033.0,-20.07812700000011
30.92,390.0,-304.0,136.0,744.0,-20.137771800000117
30.94,478.0,-241.0,101.0,1006.0,-20.185056000000117
30.96,490.0,-7.0,-3.0,1162.0,-20.186429400000115
30.98,475.0,-206.0,-42.0,791.0,-20.226846600000115
31.0,487.0,-39.0,31.0,994.0,-20.234498400000117
31.02,486.0,-187.0,-3.0,936.0,-20.271187800000117
31.04,491.0,-74.0,-11.0,1154.0,-20.28570660000012
31.06,485.0,-120.0,3.0,971.0,-20.30925060000012
31.08,491.0,-136.0,3.0,939.0,-20.33593380000012
31.1,494.0,-58.0,-11.0,994.0,-20.34731340000012
31.12,491.0,-27.0,0.0,1006.0,-20.35261080000012
31.14,491.0,-58.0,-11.0,982.0,-20.363990400000123
31.16,492.0,-46.0,-7.0,998.0,-20.373015600000123
31.18,492.0,-42.0,-3.0,978.0,-20.38125600000012
31.2,494.0,-54.0,0.0,986.0,-20.39185080000012
31.22,492.0,-46.0,0.0,982.0,-20.40087600000012
31.24,494.0,-46.0,-7.0,986.0,-20.40990120000012
31.26,490.0,-50.0,-3.0,990.0,-20.419711200000123
31.28,494.0,-54.0,-7.0,986.0,-20.430306000000122
31.3,494.0,-46.0,0.0,990.0,-20.439331200000122
31.32,494.0,-58.0,-7.0,982.0,-20.450710800000124
31.34,495.0,-46.0,-3.0,994.0,-20.459736000000124
31.36,494.0,-54.0,0.0,994.0,-20.470330800000124
31.38,495.0,-46.0,-3.0,982.0,-20.479356000000124
31.4,494.0,-46.0,-3.0,994.0,-20.488381200000124
31.42,493.0,-54.0,0.0,986.0,-20.498976000000127
31.44,494.0,-42.0,-7.0,990.0,-20.507216400000125
31.46,494.0,-42.0,-3.0,982.0,-20.515456800000123
31.48,495.0,-46.0,-3.0,986.0,-20.524482000000123
31.5,496.0,-50.0,3.0,994.0,-20.53429200000012
31.52,494.0,-46.0,-7.0,990.0,-20.54331720000012
31.54,496.0,-46.0,-3.0,982.0,-20.55234240000012
31.56,495.0,-50.0,-7.0,994.0,-20.56215240000012
31.58,494.0,-46.0,3.0,986.0,-20.57117760000012
31.6,494.0,-54.0,-7.0,990.0,-20.581772400000123
31.62,495.0,-50.0,0.0,986.0,-20.59158240000012
31.64,493.0,-50.0,-7.0,982.0,-20.60139240000012
31.66,494.0,-50.0,0.0,982.0,-20.611202400000117
31.68,495.0,-50.0,-3.0,986.0,-20.621012400000115
31.7,495.0,-50.0,-3.0,967.0,-20.630822400000113
31.72,494.0,-50.0,-3.0,990.0,-20.64063240000011
31.74,493.0,-54.0,-3.0,986.0,-20.65122720000011
31.76,496.0,-54.0,0.0,990.0,-20.661822000000114
31.78,497.0,-39.0,-3.0,982.0,-20.669473800000116
31.8,494.0,-58.0,-7.0,990.0,-20.680853400000117
31.82,495.0,19.0,-3.0,967.0,-20.677125600000117
31.84,493.0,-85.0,-7.0,959.0,-20.69380260000012
31.86,498.0,-113.0,7.0,986.0,-20.715973200000118
31.88,503.0,-23.0,-7.0,990.0,-20.720485800000116
31.9,499.0,-35.0,-11.0,994.0,-20.727352800000116
31.92,501.0,-62.0,23.0,971.0,-20.73951720000012
31.94,503.0,-27.0,-7.0,978.0,-20.74481460000012
31.96,503.0,-66.0,0.0,990.0,-20.75776380000012
31.98,500.0,-35.0,-3.0,982.0,-20.76463080000012
32.0,500.0,-50.0,3.0,990.0,-20.774440800000118
32.02,501.0,-42.0,-3.0,994.0,-20.78268120000012
32.04,503.0,-39.0,-3.0,986.0,-20.790333000000118
32.06,503.0,-50.0,0.0,990.0,-20.80014300000012
32.08,502.0,-50.0,0.0,982.0,-20.809953000000117
32.1,503.0,-42.0,-3.0,982.0,-20.81819340000012
32.12,502.0,-50.0,0.0,982.0,-20.828003400000117
32.14,503.0,-46.0,-3.0,978.0,-20.837028600000117
32.16,503.0,-46.0,-7.0,994.0,-20.846053800000117
32.18,504.0,-50.0,-7.0,986.0,-20.85586380000012
32.2,503.0,-50.0,0.0,994.0,-20.86567380000012
32.22,502.0,-42.0,0.0,982.0,-20.87391420000012
32.24,503.0,-42.0,-3.0,986.0,-20.88215460000012
32.26,503.0,-46.0,0.0,990.0,-20.89117980000012
32.28,502.0,-50.0,-3.0,994.0,-20.900989800000122
32.3,503.0,-46.0,0.0,990.0,-20.910015000000122
32.32,504.0,-46.0,-3.0,998.0,-20.919040200000122
32.34,502.0,-46.0,0.0,986.0,-20.928065400000122
32.36,503.0,-42.0,-3.0,986.0,-20.93630580000012
32.38,505.0,-39.0,0.0,986.0,-20.94395760000012
32.4,503.0,-46.0,3.0,994.0,-20.95298280000012
32.42,502.0,-46.0,-3.0,990.0,-20.96200800000012
32.44,502.0,-39.0,0.0,982.0,-20.96965980000012
32.46,502.0,-54.0,0.0,982.0,-20.980254600000123
32.48,504.0,-46.0,-3.0,986.0,-20.989279800000123
32.5,505.0,-50.0,-7.0,986.0,-20.999089800000124
32.52,504.0,-50.0,-7.0,990.0,-21.008899800000126
32.54,503.0,-54.0,0.0,990.0,-21.019494600000122
32.56,503.0,-46.0,0.0,994.0,-21.028519800000122
32.58,501.0,-42.0,-3.0,990.0,-21.03676020000012
32.6,504.0,-50.0,-7.0,986.0,-21.046570200000122
32.62,501.0,-46.0,-3.0,986.0,-21.055595400000122
32.64,501.0,-50.0,0.0,982.0,-21.065405400000124
32.66,502.0,-42.0,-3.0,982.0,-21.073645800000122
32.68,503.0,-50.0,-3.0,990.0,-21.083455800000124
32.7,503.0,-46.0,-3.0,986.0,-21.092481000000124
32.72,504.0,-50.0,0.0,982.0,-21.102291000000122
32.74,502.0,-50.0,0.0,990.0,-21.112101000000123
32.76,504.0,-46.0,-3.0,986.0,-21.121126200000123
32.78,502.0,-54.0,-3.0,982.0,-21.131721000000127
32.8,502.0,-42.0,0.0,994.0,-21.139961400000125
32.82,503.0,-39.0,0.0,986.0,-21.147613200000126
32.84,504.0,-46.0,0.0,982.0,-21.156638400000126
32.86,503.0,-42.0,0.0,975.0,-21.164878800000125
32.88,503.0,-50.0,0.0,986.0,-21.174688800000126
32.9,503.0,-42.0,0.0,986.0,-21.182929200000125
32.92,504.0,-54.0,-3.0,990.0,-21.193524000000128
32.94,502.0,-50.0,-3.0,986.0,-21.203334000000126
32.96,503.0,-50.0,-7.0,990.0,-21.213144000000128
32.98,503.0,-50.0,-3.0,982.0,-21.222954000000126
33.0,503.0,-39.0,-7.0,986.0,-21.230605800000127
33.02,503.0,-101.0,35.0,799.0,-21.250422000000132
33.04,505.0,39.0,-27.0,963.0,-21.242770200000134
33.06,502.0,-58.0,0.0,1014.0,-21.254149800000135
33.08,503.0,-66.0,0.0,1006.0,-21.267099000000133
33.1,505.0,-11.0,-3.0,994.0,-21.269257200000133
33.12,503.0,-58.0,-3.0,986.0,-21.28063680000013
33.14,502.0,-35.0,-7.0,986.0,-21.28750380000013
33.16,501.0,-39.0,-3.0,990.0,-21.29515560000013
33.18,501.0,-62.0,0.0,982.0,-21.307320000000132
33.2,503.0,-39.0,-7.0,986.0,-21.314971800000134
33.22,503.0,-62.0,0.0,990.0,-21.32713620000013
33.24,503.0,-42.0,-3.0,990.0,-21.33537660000013
33.26,501.0,-50.0,0.0,990.0,-21.34518660000013
33.28,502.0,-50.0,-3.0,990.0,-21.35499660000013
33.3,502.0,-46.0,-3.0,975.0,-21.36402180000013
33.32,504.0,-54.0,0.0,986.0,-21.374616600000135
33.34,503.0,-42.0,-3.0,994.0,-21.382857000000136
33.36,503.0,-54.0,-3.0,986.0,-21.393451800000133
33.38,503.0,-50.0,-7.0,990.0,-21.403261800000134
33.4,501.0,-50.0,-3.0,986.0,-21.413071800000132
33.42,502.0,-46.0,-3.0,982.0,-21.422097000000132
33.44,503.0,-50.0,-7.0,998.0,-21.43190700000013
33.46,501.0,-54.0,0.0,990.0,-21.442501800000134
33.48,503.0,-46.0,-3.0,978.0,-21.451527000000134
33.5,501.0,-46.0,-3.0,990.0,-21.460552200000134
33.52,503.0,-54.0,-3.0,986.0,-21.471147000000137
33.54,503.0,-50.0,-3.0,982.0,-21.480957000000135
33.56,501.0,-50.0,-3.0,982.0,-21.490767000000137
33.58,503.0,-42.0,-3.0,990.0,-21.499007400000135
33.6,503.0,-42.0,0.0,994.0,-21.507247800000137
33.62,503.0,-54.0,0.0,978.0,-21.517842600000133
33.64,502.0,-50.0,-7.0,986.0,-21.527652600000135
33.66,502.0,-46.0,-7.0,990.0,-21.536677800000135
33.68,502.0,-50.0,0.0,982.0,-21.546487800000136
33.7,502.0,-46.0,-3.0,986.0,-21.555513000000136
33.72,502.0,-54.0,-3.0,986.0,-21.566107800000132
33.74,502.0,-50.0,-3.0,986.0,-21.575917800000134
33.76,504.0,-42.0,-7.0,982.0,-21.584158200000132
33.78,503.0,-50.0,-3.0,982.0,-21.593968200000134
33.8,500.0,-46.0,-7.0,990.0,-21.602993400000134
33.82,502.0,-50.0,-3.0,994.0,-21.612803400000136
33.84,502.0,-50.0,-7.0,986.0,-21.622613400000137
33.86,502.0,-54.0,-7.0,990.0,-21.633208200000134
33.88,501.0,-46.0,-3.0,990.0,-21.642233400000134
33.9,504.0,-42.0,-3.0,994.0,-21.65047380000013
33.92,504.0,-54.0,0.0,990.0,-21.661068600000135
33.94,503.0,-39.0,-3.0,986.0,-21.668720400000133
33.96,501.0,-50.0,-7.0,990.0,-21.678530400000135
33.98,504.0,-42.0,0.0,978.0,-21.686770800000133
34.0,504.0,-54.0,-7.0,990.0,-21.697365600000136
34.02,502.0,-50.0,-3.0,986.0,-21.707175600000138
34.04,502.0,-54.0,0.0,994.0,-21.717770400000134
34.06,503.0,-39.0,-3.0,971.0,-21.725422200000136
34.08,503.0,-46.0,-11.0,986.0,-21.734447400000136
34.1,501.0,-50.0,-7.0,982.0,-21.744257400000137
34.12,502.0,-50.0,0.0,994.0,-21.754067400000135
34.14,502.0,-42.0,-3.0,990.0,-21.762307800000137
34.16,502.0,-50.0,-3.0,990.0,-21.772117800000135
34.18,503.0,-50.0,-7.0,990.0,-21.781927800000137
34.2,503.0,-50.0,-3.0,990.0,-21.79173780000014
34.22,503.0,-46.0,-3.0,986.0,-21.80076300000014
34.24,503.0,-54.0,-3.0,990.0,-21.811357800000142
34.26,505.0,-50.0,-3.0,986.0,-21.82116780000014
34.28,504.0,-46.0,-3.0,986.0,-21.83019300000014
34.3,503.0,-54.0,-3.0,994.0,-21.840787800000136
34.32,503.0,-46.0,0.0,986.0,-21.849813000000136
34.34,502.0,-58.0,-3.0,986.0,-21.861192600000138
34.36,502.0,-50.0,-3.0,990.0,-21.871002600000136
34.38,501.0,-50.0,0.0,982.0,-21.880812600000137
34.4,503.0,-54.0,0.0,986.0,-21.891407400000134
34.42,504.0,-50.0,-7.0,990.0,-21.901217400000135
34.44,503.0,-54.0,-7.0,986.0,-21.91181220000013
34.46,501.0,-46.0,-3.0,990.0,-21.92083740000013
34.48,504.0,-50.0,0.0,986.0,-21.93064740000013
34.5,502.0,-42.0,-3.0,994.0,-21.93888780000013
34.52,502.0,-46.0,-3.0,986.0,-21.94791300000013
34.54,501.0,-42.0,-3.0,978.0,-21.95615340000013
34.56,503.0,-50.0,-3.0,986.0,-21.96596340000013
34.58,502.0,-42.0,-3.0,986.0,-21.97420380000013
34.6,502.0,-46.0,-3.0,990.0,-21.98322900000013
34.62,501.0,-54.0,-7.0,986.0,-21.993823800000126
34.64,502.0,-50.0,-7.0,986.0,-22.003633800000127
34.66,500.0,-46.0,-3.0,986.0,-22.012659000000127
34.68,502.0,-54.0,-3.0,990.0,-22.02325380000013
34.7,501.0,-54.0,-3.0,986.0,-22.033848600000134
34.72,503.0,-46.0,-3.0,994.0,-22.042873800000134
34.74,503.0,-50.0,-3.0,990.0,-22.052683800000136
34.76,502.0,-46.0,-3.0,990.0,-22.061709000000135
34.78,502.0,-42.0,-3.0,998.0,-22.069949400000137
34.8,500.0,-46.0,0.0,990.0,-22.078974600000137
34.82,503.0,-50.0,0.0,982.0,-22.08878460000014
34.84,503.0,-46.0,-3.0,986.0,-22.09780980000014
34.86,501.0,-58.0,-7.0,986.0,-22.109189400000137
34.88,503.0,-50.0,-3.0,986.0,-22.11899940000014
34.9,503.0,-50.0,-3.0,982.0,-22.128809400000137
34.92,504.0,-46.0,-7.0,986.0,-22.137834600000136
34.94,502.0,-50.0,3.0,990.0,-22.147644600000135
34.96,503.0,-50.0,-3.0,978.0,-22.157454600000136
34.98,503.0,-46.0,-3.0,990.0,-22.166479800000136
35.0,502.0,-50.0,3.0,982.0,-22.176289800000138
35.02,502.0,-50.0,-3.0,986.0,-22.18609980000014
35.04,504.0,-42.0,-7.0,982.0,-22.194340200000138
35.06,502.0,-50.0,-3.0,990.0,-22.20415020000014
35.08,505.0,-54.0,-7.0,990.0,-22.214745000000136
35.1,503.0,-50.0,3.0,986.0,-22.224555000000137
35.12,503.0,-39.0,0.0,986.0,-22.232206800000135
35.14,502.0,-42.0,0.0,986.0,-22.240447200000137
35.16,504.0,-54.0,-3.0,990.0,-22.251042000000133
35.18,502.0,-50.0,0.0,986.0,-22.260852000000135
35.2,502.0,-46.0,-3.0,998.0,-22.269877200000135
35.22,502.0,-54.0,-3.0,986.0,-22.28047200000013
35.24,503.0,-50.0,-11.0,990.0,-22.290282000000133
35.26,504.0,-50.0,-7.0,982.0,-22.30009200000013
35.28,503.0,-42.0,-3.0,994.0,-22.308332400000133
35.3,505.0,-50.0,-11.0,986.0,-22.31814240000013
35.32,503.0,-50.0,-3.0,990.0,-22.327952400000132
35.34,504.0,-46.0,-3.0,986.0,-22.336977600000132
35.36,504.0,-54.0,0.0,990.0,-22.34757240000013
35.38,502.0,-50.0,-3.0,990.0,-22.35738240000013
35.4,503.0,-42.0,-3.0,990.0,-22.36562280000013
35.42,504.0,-50.0,-7.0,990.0,-22.37543280000013
35.44,502.0,-50.0,0.0,990.0,-22.38524280000013
35.46,503.0,-54.0,-3.0,986.0,-22.39583760000013
35.48,503.0,-50.0,-7.0,986.0,-22.40564760000013
35.5,504.0,-46.0,0.0,994.0,-22.41467280000013
35.52,504.0,-46.0,-3.0,982.0,-22.42369800000013
35.54,504.0,-50.0,0.0,986.0,-22.433508000000128
35.56,503.0,-50.0,-3.0,986.0,-22.44331800000013
35.58,502.0,-50.0,0.0,986.0,-22.453128000000127
35.6,504.0,-54.0,-7.0,978.0,-22.46372280000013
35.62,503.0,-42.0,-7.0,990.0,-22.47196320000013
35.64,502.0,-42.0,0.0,982.0,-22.48020360000013
35.66,503.0,-50.0,-3.0,990.0,-22.49001360000013
35.68,504.0,-46.0,-3.0,986.0,-22.49903880000013
35.7,504.0,-54.0,-3.0,986.0,-22.509633600000132
35.72,502.0,-50.0,-3.0,990.0,-22.51944360000013
35.74,501.0,-50.0,-3.0,994.0,-22.529253600000132
35.76,502.0,-46.0,0.0,982.0,-22.538278800000132
35.78,504.0,-50.0,-3.0,986.0,-22.548088800000134
35.8,502.0,-46.0,0.0,982.0,-22.557114000000134
35.82,502.0,-50.0,-3.0,978.0,-22.566924000000135
35.84,503.0,-50.0,-3.0,990.0,-22.576734000000137
35.86,503.0,-46.0,0.0,990.0,-22.585759200000137
35.88,503.0,-46.0,0.0,994.0,-22.594784400000137
35.9,501.0,-46.0,-7.0,990.0,-22.603809600000137
35.92,501.0,-54.0,-7.0,986.0,-22.61440440000014
35.94,502.0,-50.0,0.0,978.0,-22.624214400000138
35.96,502.0,-58.0,-3.0,986.0,-22.63559400000014
35.98,502.0,-54.0,-7.0,986.0,-22.646188800000136
36.0,502.0,-46.0,-3.0,994.0,-22.655214000000136
36.02,504.0,-54.0,0.0,978.0,-22.66580880000014
36.04,501.0,-42.0,0.0,986.0,-22.674049200000137
36.06,500.0,-46.0,-3.0,986.0,-22.683074400000137
36.08,503.0,-50.0,0.0,990.0,-22.692884400000136
36.1,502.0,-50.0,0.0,978.0,-22.702694400000137
36.12,505.0,-42.0,-7.0,982.0,-22.710934800000135
36.14,501.0,-50.0,-3.0,986.0,-22.720744800000137
36.16,501.0,-46.0,-3.0,982.0,-22.729770000000137
36.18,504.0,-50.0,-7.0,986.0,-22.73958000000014
36.2,503.0,-46.0,0.0,982.0,-22.74860520000014
36.22,503.0,-50.0,0.0,982.0,-22.758415200000137
36.24,502.0,-46.0,-3.0,990.0,-22.767440400000137
36.26,504.0,-50.0,-3.0,986.0,-22.777250400000135
36.28,503.0,-50.0,-3.0,986.0,-22.787060400000136
36.3,502.0,-46.0,-11.0,990.0,-22.796085600000136
36.32,503.0,-46.0,0.0,994.0,-22.805110800000136
36.34,501.0,-54.0,-3.0,990.0,-22.81570560000014
36.36,504.0,-42.0,-3.0,986.0,-22.823946000000138
36.38,502.0,-46.0,-7.0,978.0,-22.832971200000138
36.4,503.0,-50.0,0.0,990.0,-22.842781200000136
36.42,503.0,-50.0,-3.0,994.0,-22.852591200000138
36.44,502.0,-50.0,-3.0,986.0,-22.862401200000136
36.46,503.0,-46.0,-3.0,990.0,-22.871426400000136
36.48,501.0,-42.0,-3.0,990.0,-22.879666800000134
36.5,504.0,-50.0,-3.0,978.0,-22.889476800000136
36.52,502.0,-46.0,3.0,982.0,-22.898502000000136
36.54,503.0,-50.0,0.0,990.0,-22.908312000000134
36.56,504.0,-54.0,-3.0,982.0,-22.918906800000137
36.58,502.0,-54.0,-3.0,986.0,-22.929501600000133
