Time (s),Distance (cm),ax (mg),ay (mg),az (mg),vx (m/s),vy (m/s),vz (m/s),PWM,v_resultant (m/s)
8.96,1012,33.2714285714286,-201.085714285714,-270.757142857143,-3.39876138857142,-0.716174845714292,0.144464862857133,6298,3.47639978752131
9,1000,58.2714285714286,119.914285714286,150.242857142857,-3.37589568,-0.669120480000007,0.203420159999989,6298,3.44757503478786
9.04,949,-33.7285714285714,-51.0857142857143,-25.7571428571429,-3.38913077142857,-0.689166514285721,0.193313057142846,6298,3.46388911605418
9.08,986,-217.728571428571,-83.0857142857143,-110.757142857143,-3.47456746285714,-0.721769348571436,0.149851954285703,6298,3.55190451091889
9.12,958,72.2714285714286,-11.0857142857143,198.242857142857,-3.44620815428571,-0.72611938285715,0.227642451428558,6298,3.529223864608
9.16,932,-50.7285714285714,50.9142857142857,-172.757142857143,-3.46611404571429,-0.706140617142864,0.159852548571414,6298,3.54092275916343
9.2,928,92.2714285714286,-154.085714285714,-221.757142857143,-3.42990673714286,-0.766603851428577,0.0728350457142726,6298,3.51528756069931
9.24,922,-65.7285714285714,77.9142857142857,154.242857142857,-3.45569862857143,-0.73603028571429,0.133359942857131,6298,3.53572884528183
9.28,926,-19.7285714285714,-302.085714285714,-217.757142857143,-3.46344012,-0.854568720000002,0.0479120399999901,6298,3.56763236973837
9.32,929,-43.7285714285714,-155.085714285714,201.242857142857,-3.48059921142857,-0.915424354285718,0.126879737142849,6298,3.60120411622475
9.36,935,-126.728571428571,122.914285714286,127.242857142857,-3.53032750285714,-0.867192788571433,0.176809834285705,6298,3.63957378376644
9.4,924,-147.728571428571,40.9142857142857,-93.7571428571429,-3.58829619428572,-0.851138022857147,0.140019531428561,6298,3.69051635696958
9.44,926,-1.72857142857143,180.914285714286,222.242857142857,-3.58897448571429,-0.780147257142863,0.227227628571417,6298,3.67980977730125
9.48,923,-89.7285714285714,-75.0857142857143,-271.757142857143,-3.62418397714286,-0.809610891428578,0.120590125714271,6298,3.71547053199438
9.52,918,-4.72857142857143,54.9142857142857,16.2428571428571,-3.62603946857143,-0.788062525714293,0.126963822857128,6298,3.71285935424269
9.56,1090,-108.728571428571,-163.085714285714,31.2428571428571,-3.66870456,-0.852057360000008,0.139223519999986,6298,3.76892266859061
9.6,1034,11.2714285714286,-33.0857142857143,-34.7571428571429,-3.66428165142857,-0.865040194285722,0.125584817142843,6298,3.76709783587084
9.64,1134,-157.728571428571,-49.0857142857143,132.242857142857,-3.72617434285715,-0.884301428571437,0.177476914285702,6298,3.83377911531752
9.68,1148,28.2714285714286,41.9142857142857,-46.7571428571429,-3.71508063428572,-0.867854262857152,0.159129411428559,6298,3.81841816861193
9.72,1146,-133.728571428571,77.9142857142857,-175.757142857143,-3.76755572571429,-0.837280697142865,0.0901623085714147,6298,3.86052384451353
9.76,1156,-108.728571428571,-53.0857142857143,57.2428571428571,-3.81022081714286,-0.858111531428579,0.112624405714271,6298,3.90727812326203
9.8,1153,-41.7285714285714,-216.085714285714,-177.757142857143,-3.82659510857143,-0.942903565714295,0.0428725028571269,6298,3.94128599706755
9.84,1148,-86.7285714285714,-179.085714285714,111.242857142857,-3.8606274,-1.01317680000001,0.0865241999999831,6298,3.99229978669873
9.88,1163,-126.728571428571,59.9142857142857,44.2428571428571,-3.91035569142858,-0.989666434285722,0.103885097142841,6298,4.03498617073814
9.92,1147,-128.728571428571,18.9142857142857,-348.757142857143,-3.96086878285715,-0.982244468571436,-0.0329672057142993,6298,4.08097691094964
9.96,1160,0.271428571428572,-4.08571428571429,88.2428571428571,-3.96076227428572,-0.983847702857151,0.00165929142855861,6298,4.08112690920906
10,1157,-13.7285714285714,228.914285714286,-31.7571428571429,-3.96614936571429,-0.894021737142867,-0.010802211428584,6298,4.06567735382575
10.04,1155,21.2714285714286,155.914285714286,-98.7571428571429,-3.95780245714286,-0.832840971428582,-0.049554514285726,6298,4.04478429874107
10.08,1152,-72.7285714285714,3.91428571428571,-79.7571428571429,-3.98634114857143,-0.831305005714297,-0.0808512171428696,6298,4.0729007702905
10.12,1146,-302.728571428571,-139.085714285714,265.242857142857,-4.10513184,-0.88588224000001,0.0232300799999853,6298,4.19969456074439
10.16,1143,-21.7285714285714,44.9142857142857,60.2428571428571,-4.11365813142857,-0.868257874285724,0.046869377142843,6298,4.20455130745735
10.2,1138,-119.728571428571,250.914285714286,-4.75714285714287,-4.16063962285714,-0.76979910857144,0.0450026742857002,6298,4.23149358732104
10.24,1124,-157.728571428571,238.914285714286,154.242857142857,-4.22253231428572,-0.676049142857152,0.105527571428559,6298,4.27761120920036
10.28,1133,-30.7285714285714,9.91428571428572,-7.75714285714287,-4.23459020571429,-0.672158777142867,0.102483668571416,6298,4.28882903999978
10.32,1119,-20.7285714285714,-7.08571428571429,-291.757142857143,-4.24272409714286,-0.674939211428581,-0.0120018342857296,6298,4.29609063540642
10.36,1118,56.2714285714286,-182.085714285714,203.242857142857,-4.22064318857143,-0.746389645714294,0.0677506628571259,6298,4.28666730465306
10.4,1130,-87.7285714285714,244.914285714286,-73.7571428571429,-4.25506788000001,-0.650285280000006,0.0388083599999823,6298,4.30464629181055
10.44,1129,-60.7285714285714,-188.085714285714,-270.757142857143,-4.27889777142858,-0.724090114285719,-0.0674367428571583,6298,4.34025579271889
10.48,1136,-18.7285714285714,26.9142857142857,-33.7571428571429,-4.28624686285715,-0.713528948571433,-0.0806830457143014,6298,4.34598038233814
10.52,1140,-178.728571428571,-115.085714285714,-205.757142857143,-4.35637995428572,-0.758688582857146,-0.161422148571443,6298,4.42489681031204
10.56,1132,87.2714285714286,83.9142857142857,-37.7571428571429,-4.32213464571429,-0.725760617142859,-0.176238051428586,6298,4.38618697958155
10.6,1140,21.2714285714286,64.9142857142857,-33.7571428571429,-4.31378773714286,-0.700288251428574,-0.189484354285728,6298,4.37436539360078
10.64,1138,-100.728571428571,-16.0857142857143,-318.757142857143,-4.35331362857143,-0.706600285714289,-0.314564657142874,6298,4.42149006964855
10.68,1143,33.2714285714286,-101.085714285714,-158.757142857143,-4.34025792,-0.746266320000002,-0.376860960000016,6298,4.42004258075205
10.72,1148,-31.7285714285714,-226.085714285714,-384.757142857143,-4.35270821142858,-0.834982354285719,-0.527839662857162,6298,4.46339321766427
10.76,1133,-81.7285714285714,29.9142857142857,130.242857142857,-4.38477850285715,-0.823243988571433,-0.476732365714306,6298,4.48679027060066
10.8,1158,-47.7285714285714,-34.0857142857143,20.2428571428571,-4.40350719428572,-0.836619222857148,-0.468789068571449,6298,4.50672503321339
10.84,1145,-85.7285714285714,132.914285714286,-17.7571428571429,-4.43714708571429,-0.784463657142863,-0.475756971428591,6298,4.53100454485577
10.88,1155,-69.7285714285714,-236.085714285714,5.24285714285713,-4.46450857714286,-0.87710369142858,-0.473699674285734,6298,4.57444413041828
10.92,1148,-148.728571428571,12.9142857142857,65.2428571428571,-4.52286966857143,-0.872036125714294,-0.448098377142878,6298,4.62791413047307
10.96,1136,-15.7285714285714,-215.085714285714,7.24285714285713,-4.52904156,-0.95643576000001,-0.44525628000002,6298,4.65029461110729
11,1134,20.2714285714286,-133.085714285714,-87.7571428571429,-4.52108705142858,-1.00865859428572,-0.479692182857163,6298,4.65700814651594
11.04,1126,-101.728571428571,-122.085714285714,24.2428571428571,-4.56100534285715,-1.05656502857144,-0.470179285714306,6298,4.70533399004645
11.08,1120,-34.7285714285714,145.914285714286,253.242857142857,-4.57463283428572,-0.99930826285715,-0.370806788571446,6298,4.69716725774059
11.12,1119,-110.728571428571,407.914285714286,74.2428571428571,-4.61808272571429,-0.839242697142867,-0.34167389142859,6298,4.70614039466868
11.16,1105,0.271428571428572,-16.0857142857143,-123.757142857143,-4.61797621714286,-0.845554731428582,-0.390236194285734,6298,4.71093954888714
11.2,1121,-20.7285714285714,108.914285714286,235.242857142857,-4.62611010857143,-0.802816765714297,-0.297926897142878,6298,4.70469658235044
11.24,1123,-59.7285714285714,85.9142857142857,-155.757142857143,-4.6495476,-0.769104000000011,-0.359046000000023,6298,4.72638634451288
11.28,1134,5.27142857142857,-31.0857142857143,-86.7571428571429,-4.64747909142857,-0.781302034285725,-0.393089502857165,6298,4.72906059712722
11.32,1139,-56.7285714285714,107.914285714286,64.2428571428571,-4.66973938285715,-0.738956468571438,-0.367880605714307,6298,4.74213651282956
11.36,1136,-55.7285714285714,-62.0857142857143,-113.757142857143,-4.69160727428572,-0.763318902857152,-0.412518908571449,6298,4.77116405225378
11.4,1146,-100.728571428571,9.91428571428572,207.242857142857,-4.73113316571429,-0.759428537142866,-0.33119681142859,6298,4.80312857028095
11.44,1148,-116.728571428571,42.9142857142857,120.242857142857,-4.77693745714286,-0.74258897142858,-0.284013514285734,6298,4.84264736752933
11.48,1131,150.271428571429,-126.085714285714,-107.757142857143,-4.71797094857143,-0.792065005714296,-0.326297417142878,6298,4.79511072335929
11.52,1138,69.2714285714286,27.9142857142857,90.2428571428571,-4.69078884,-0.78111144000001,-0.290886120000021,6298,4.76426801911649
11.56,1120,-71.7285714285714,108.914285714286,-324.757142857143,-4.71893513142857,-0.738373474285724,-0.418320822857167,6298,4.79463621904681
11.6,1119,72.2714285714286,105.914285714286,258.242857142857,-4.69057582285715,-0.696812708571439,-0.316986325714312,6298,4.75263398879911
11.64,1129,-182.728571428571,-36.0857142857143,-38.7571428571429,-4.76227851428572,-0.710972742857154,-0.332194628571455,6298,4.82650309851397
11.68,1117,-95.7285714285714,106.914285714286,-44.7571428571429,-4.79984240571429,-0.669019577142869,-0.349757331428598,6298,4.85884806360331
11.72,1127,-71.7285714285714,-216.085714285714,-42.7571428571429,-4.82798869714286,-0.753811611428585,-0.366535234285741,6298,4.90020967747674
11.76,1132,-196.728571428571,-29.0857142857143,-57.7571428571429,-4.90518498857143,-0.765224845714299,-0.389199137142883,6298,4.97974746397423
11.8,1125,92.2714285714286,-163.085714285714,-80.7571428571429,-4.86897768,-0.829219680000015,-0.420888240000027,6298,4.95698455077357
11.84,1135,31.2714285714286,293.914285714286,84.2428571428571,-4.85670677142857,-0.713887714285731,-0.387831342857171,6298,4.92419023624704
11.88,1132,-151.728571428571,-38.0857142857143,57.2428571428571,-4.91624506285715,-0.728832548571446,-0.365369245714313,6298,4.98338811328581
11.92,1142,-16.7285714285714,29.9142857142857,193.242857142857,-4.92280935428572,-0.717094182857161,-0.289540748571457,6298,4.98318270293332
11.96,1145,-40.7285714285714,-153.085714285714,-75.7571428571429,-4.93879124571429,-0.777165017142876,-0.319267851428601,6298,5.00974813674007
12,1133,36.2714285714286,-368.085714285714,34.2428571428571,-4.92455833714286,-0.921601851428587,-0.305830954285744,6298,5.01937818470368
12.04,1146,-62.7285714285714,14.9142857142857,151.242857142857,-4.94917302857143,-0.915749485714302,-0.246483257142888,6298,5.03921271463874
12.08,1139,-16.7285714285714,-71.0857142857143,-106.757142857143,-4.95573732,-0.943643520000017,-0.288374760000032,6298,5.05301449432751
12.12,1134,-0.728571428571428,-353.085714285714,6.24285714285713,-4.95602321142858,-1.08219435428573,-0.285925062857175,6298,5.08085266803089
12.16,1133,-43.7285714285714,390.914285714286,190.242857142857,-4.97318230285715,-0.928799588571439,-0.211273765714316,6298,5.06358050170639
12.2,1130,-114.728571428571,-97.0857142857143,40.2428571428571,-5.01820179428572,-0.966896022857152,-0.195482468571459,6298,5.11423997899084
12.24,1132,46.2714285714286,-125.085714285714,-261.757142857143,-5.00004488571429,-1.01597965714287,-0.298195971428605,6298,5.11092793534227
12.28,1128,-72.7285714285714,-73.0857142857143,-158.757142857143,-5.02858357714286,-1.04465849142858,-0.360492274285746,6298,5.14858415837252
12.32,1120,-138.728571428571,94.9142857142857,113.242857142857,-5.08302066857143,-1.00741412571429,-0.316055777142888,6298,5.19151939147669
12.36,1113,-235.728571428571,512.914285714286,268.242857142857,-5.17552056,-0.806146560000013,-0.210797280000033,6298,5.24216757042714
12.4,1111,-212.728571428571,202.914285714286,86.2428571428571,-5.25899525142858,-0.726522994285726,-0.176955582857175,6298,5.31189043505968
12.44,1114,38.2714285714286,-25.0857142857143,271.242857142857,-5.24397754285715,-0.73636662857144,-0.0705198857143202,6298,5.29589551784634
12.48,1094,-155.728571428571,-9.08571428571429,-97.7571428571429,-5.30508543428572,-0.739931862857154,-0.108879788571464,6298,5.35754472077473
12.52,1087,62.2714285714286,-101.085714285714,4.24285714285713,-5.28065012571429,-0.779597897142868,-0.107214891428607,6298,5.33896372570371
12.56,1094,13.2714285714286,203.914285714286,9.24285714285713,-5.27544241714286,-0.69958193142858,-0.10358799428575,6298,5.32263450256841
12.6,1097,-128.728571428571,253.914285714286,6.24285714285713,-5.32595550857143,-0.599945965714297,-0.101138297142893,6298,5.36059382869176
12.64,1125,19.2714285714286,109.914285714286,-111.757142857143,-5.3183934,-0.55681560000001,-0.144991800000036,6298,5.34942750129715
12.68,1137,-0.728571428571428,194.914285714286,77.2428571428571,-5.31867929142858,-0.480331234285726,-0.11468170285718,6298,5.34155589624146
12.72,1132,-61.7285714285714,-294.085714285714,-77.7571428571429,-5.34290158285715,-0.595730468571443,-0.145193605714324,6298,5.37797111357267
12.76,1129,24.2714285714286,-56.0857142857143,195.242857142857,-5.33337747428572,-0.617738502857157,-0.068580308571468,6298,5.36947105401028
12.8,1120,-52.7285714285714,-53.0857142857143,-122.757142857143,-5.35406816571429,-0.638569337142871,-0.116750211428612,6298,5.39327797664119
12.84,1122,-5.72857142857143,-5.08571428571429,41.2428571428571,-5.35631605714286,-0.640564971428586,-0.100566514285755,6298,5.39542016996113
12.88,1138,25.2714285714286,-29.0857142857143,-63.7571428571429,-5.34639954857143,-0.6519782057143,-0.125584817142899,6298,5.38747020966131
12.92,1116,-32.7285714285714,203.914285714286,122.242857142857,-5.35924224000001,-0.571962240000016,-0.0776167200000425,6298,5.39023585255874
12.96,1147,-100.728571428571,69.9142857142857,342.242857142857,-5.39876813142858,-0.54452787428573,0.0566793771428178,6298,5.42645561067224
13,1146,-70.7285714285714,-352.085714285714,-82.7571428571429,-5.42652202285715,-0.682686308571441,0.0242054742856756,6298,5.4693498485149
13.04,1146,-60.7285714285714,-80.0857142857143,104.242857142857,-5.45035191428572,-0.714111942857155,0.0651103714285319,6298,5.49732036695669
13.08,1155,48.2714285714286,-267.085714285714,-133.757142857143,-5.43141020571429,-0.818916377142872,0.0126240685713878,6298,5.49281350699234
13.12,1147,-66.7285714285714,-92.0857142857143,2.24285714285713,-5.45759449714286,-0.855050811428585,0.0135041657142449,6298,5.52418608917733
13.16,1141,52.2714285714286,-153.085714285714,34.2428571428571,-5.43708318857143,-0.915121645714301,0.0269410628571024,6298,5.51362376724862
13.2,1146,-43.7285714285714,-121.085714285714,-19.7571428571429,-5.45424228,-0.962635680000014,0.0191883599999597,6298,5.5385733266346
13.24,1118,-91.7285714285714,93.9142857142857,73.2428571428571,-5.49023657142858,-0.925783714285727,0.0479288571428175,6298,5.56795027557139
13.28,1144,-23.7285714285714,1.91428571428571,203.242857142857,-5.49954766285715,-0.925032548571442,0.127681354285673,6298,5.57826247501732
13.32,1128,-18.7285714285714,-77.0857142857143,-225.757142857143,-5.50689675428572,-0.955280982857157,0.039094251428528,6298,5.58927562203421
13.36,1144,-85.7285714285714,-59.0857142857143,36.2428571428571,-5.54053664571429,-0.978466217142871,0.0533159485713849,6298,5.62652513110578
13.4,1135,-66.7285714285714,-49.0857142857143,162.242857142857,-5.56672093714286,-0.997727451428585,0.116980045714244,6298,5.65663560700654
13.44,1131,-33.7285714285714,-336.085714285714,-182.757142857143,-5.57995602857143,-1.1296074857143,0.0452661428571022,6298,5.69332691633474
13.48,1132,12.2714285714286,-66.0857142857143,53.2428571428571,-5.57514072000001,-1.15553952000001,0.0661586399999598,6298,5.69401814149996
13.52,1127,-92.7285714285714,-267.085714285714,-246.757142857143,-5.61152741142858,-1.26034395428572,-0.030668862857181,6298,5.75140394612201
13.56,1116,-92.7285714285714,-434.085714285714,203.242857142857,-5.64791410285715,-1.43067918857144,0.049083634285678,6298,5.82650717471615
13.6,1126,-36.7285714285714,243.914285714286,-70.7571428571429,-5.66232639428572,-1.33496722285716,0.0213185314285357,6298,5.81760536314642
13.64,1110,-81.7285714285714,189.914285714286,-88.7571428571429,-5.69439668571429,-1.26044485714287,-0.013509771428608,6298,5.83224291041584
13.68,1121,113.271428571429,-208.085714285714,273.242857142857,-5.64994897714286,-1.34209769142858,0.0937107257142469,6298,5.80791970999682
13.72,1129,-2.72857142857143,67.9142857142857,-0.757142857142867,-5.65101966857144,-1.3154481257143,0.093413622857104,6298,5.80285732815841
13.76,1128,4.27142857142857,43.9142857142857,117.242857142857,-5.64934356000001,-1.29821616000001,0.13941971999996,6298,5.79826575066404
13.8,1126,33.2714285714286,52.9142857142857,118.242857142857,-5.63628785142858,-1.27745259428573,0.185818217142818,6298,5.78222745009489
13.84,1123,-112.728571428571,-16.0857142857143,-35.7571428571429,-5.68052254285715,-1.28376462857144,0.171787114285676,6298,5.82631090777981
13.88,1123,-91.7285714285714,92.9142857142857,155.242857142857,-5.71651683428572,-1.24730506285715,0.232704411428534,6298,5.85563711133122
13.92,1121,-28.7285714285714,5.91428571428572,102.242857142857,-5.72778992571429,-1.24498429714287,0.272824508571391,6298,5.86787836834777
13.96,1112,-36.7285714285714,-253.085714285714,-61.7571428571429,-5.74220221714286,-1.34429513142858,0.248591005714247,6298,5.90269541743982
14,1120,4.27142857142857,-99.0857142857143,100.242857142857,-5.74052610857144,-1.3831763657143,0.287926302857104,6298,5.91182868643349
14.04,1115,-209.728571428571,95.9142857142857,-90.7571428571429,-5.82282360000001,-1.34553960000001,0.252313199999962,6298,5.98158954148305
14.08,1101,25.2714285714286,52.9142857142857,64.2428571428571,-5.81290709142858,-1.32477603428573,0.277522097142819,6298,5.96841175766225
14.12,1126,59.2714285714286,215.914285714286,84.2428571428571,-5.78964898285715,-1.24005126857144,0.310578994285676,6298,5.92909957793559
14.16,1127,-1.72857142857143,16.9142857142857,130.242857142857,-5.79032727428572,-1.23341410285716,0.361686291428534,6298,5.93127450602915
14.2,1143,68.2714285714286,-10.0857142857143,-105.757142857143,-5.76353756571429,-1.23737173714287,0.320187188571392,6298,5.90355604047298
14.24,1150,24.2714285714286,20.9142857142857,-49.7571428571429,-5.75401345714286,-1.22916497142858,0.300662485714249,6298,5.89151214225041
14.28,1148,-118.728571428571,126.914285714286,29.2428571428571,-5.80060254857143,-1.1793638057143,0.312137382857106,6298,5.92750526431645
14.32,1153,17.2714285714286,-27.0857142857143,-34.7571428571429,-5.79382524,-1.18999224000001,0.298498679999962,6298,5.92229633713841
14.36,1153,-19.7285714285714,-62.0857142857143,-130.757142857143,-5.80156673142858,-1.21435467428573,0.247189577142821,6298,5.93244776641367
14.4,1147,38.2714285714286,-233.085714285714,43.2428571428571,-5.78654902285715,-1.30581750857144,0.264158074285678,6298,5.93793637957086
14.4,1147,38.2714285714286,-233.085714285714,43.2428571428571,-5.78654902285715,-1.30581750857144,0.264158074285678,6298,5.93793637957086
14.4,1147,38.2714285714286,-233.085714285714,43.2428571428571,-5.78654902285715,-1.30581750857144,0.264158074285678,6298,5.93793637957086
14.44,1149,17.2714285714286,53.9142857142857,22.2428571428571,-5.77977171428572,-1.28466154285716,0.272886171428535,6298,5.92710580397468
14.48,1127,-117.728571428571,66.9142857142857,-157.757142857143,-5.82596840571429,-1.25840437714287,0.210982268571391,6298,5.96405926852215
15.72,1126,20.2714285714286,-107.085714285714,-354.757142857143,-5.57937864,-2.56103784000002,-4.10442552000004,6298,7.38476063766645
15.76,1114,25.2714285714286,-128.085714285714,171.242857142857,-5.56946213142858,-2.61129867428573,-4.03722982285718,6298,7.35778593343886
15.76,1114,25.2714285714286,-128.085714285714,171.242857142857,-5.56946213142858,-2.61129867428573,-4.03722982285718,6298,7.35778593343886
15.8,1123,-51.7285714285714,15.9142857142857,-145.757142857143,-5.58976042285715,-2.60505390857144,-4.09442492571433,6298,7.40243493208919
15.84,1113,-15.7285714285714,-56.0857142857143,41.2428571428571,-5.59593231428572,-2.62706194285716,-4.07824122857147,6298,7.40594115802277
15.88,1113,-159.728571428571,-160.085714285714,37.2428571428571,-5.65860980571429,-2.68987957714287,-4.06362713142861,6298,7.46782314574596
15.92,1106,-21.7285714285714,-59.0857142857143,-316.757142857143,-5.66713609714286,-2.71306481142859,-4.18792263428575,6298,7.55088393536244
15.96,1107,-103.728571428571,92.9142857142857,150.242857142857,-5.70783918857144,-2.6766052457143,-4.1289673371429,6298,7.53604771184273
16,1106,-84.7285714285714,-186.085714285714,40.2428571428571,-5.74108668000001,-2.74962528000001,-4.11317604000004,6298,7.5788345135462
16.04,1104,-133.728571428571,80.9142857142857,-23.7571428571429,-5.79356177142858,-2.71787451428573,-4.12249834285718,6298,7.61230533160768
16.08,1095,19.2714285714286,-51.0857142857143,8.24285714285713,-5.78599966285715,-2.73792054857144,-4.11926384571432,6298,7.61198631498257
16.12,1106,-68.7285714285714,124.914285714286,-78.7571428571429,-5.81296875428572,-2.68890418285715,-4.15016814857147,6298,7.63182200423372
16.16,1089,-193.728571428571,-310.085714285714,-132.757142857143,-5.88898784571429,-2.81058181714286,-4.20226205142861,6298,7.76135003377001
16.2,1105,95.2714285714286,-94.0857142857143,74.2428571428571,-5.85160333714286,-2.84750105142858,-4.17312915428575,6298,7.73075227849775
16.24,1110,71.2714285714286,134.914285714286,-151.757142857143,-5.82363642857144,-2.79456068571429,-4.2326786571429,6298,7.72268601543253
16.28,1116,-53.7285714285714,62.9142857142857,252.242857142857,-5.84471952000001,-2.76987312000001,-4.13369856000003,6298,7.67596294632237
16.32,1117,-81.7285714285714,-117.085714285714,261.242857142857,-5.87678981142858,-2.81581755428572,-4.03118686285718,6298,7.6626336536472
16.36,1128,-100.728571428571,79.9142857142857,44.2428571428571,-5.91631570285715,-2.78445918857143,-4.01382596571432,6298,7.67247048555656
16.4,1124,-104.728571428571,141.914285714286,313.242857142857,-5.95741119428572,-2.72877202285715,-3.89090946857147,6298,7.62076908081775
16.44,1135,-140.728571428571,306.914285714286,110.242857142857,-6.0126330857143,-2.60833885714286,-3.84765017142861,6298,7.59997368803354
16.48,1140,-38.7285714285714,-17.0857142857143,17.2428571428571,-6.02783017714287,-2.61504329142857,-3.84088407428575,6298,7.61088552880817
16.52,1146,108.271428571429,-151.085714285714,39.2428571428571,-5.98534446857144,-2.67432932571428,-3.82548517714289,6298,7.59017276419807
16.56,1159,-187.728571428571,-212.085714285714,2.24285714285713,-6.05900916000001,-2.75755176,-3.82460508000003,6298,7.67745320584927
16.6,1145,-132.728571428571,-229.085714285714,42.2428571428571,-6.11109185142858,-2.84744499428572,-3.80802898285718,6298,7.7430272727377
16.64,1170,36.2714285714286,-14.0857142857143,75.2428571428571,-6.09685894285716,-2.85297222857143,-3.77850368571432,6298,7.71934126781902
16.68,1161,76.2714285714286,-37.0857142857143,-171.757142857143,-6.06693003428573,-2.86752466285714,-3.84590118857146,6298,7.73442264718367
16.72,1173,-87.7285714285714,-160.085714285714,-47.7571428571429,-6.1013547257143,-2.93034229714286,-3.8646410914286,6298,7.79415718554477
16.76,1164,47.2714285714286,-1.08571428571429,-80.7571428571429,-6.08280541714287,-2.93076833142857,-3.89633019428575,6298,7.7955957911009
16.8,1161,-53.7285714285714,-241.085714285714,-98.7571428571429,-6.10388850857144,-3.02537036571428,-3.93508249714289,6298,7.86734993718552
16.84,1154,55.2714285714286,-211.085714285714,-105.757142857143,-6.08220000000001,-3.1082004,-3.97658160000003,6298,7.90362371245109
16.88,1153,-46.7285714285714,81.9142857142857,-21.7571428571429,-6.10053629142858,-3.07605723428571,-3.98511910285718,6298,7.90947820122136
16.92,1143,-39.7285714285714,-348.085714285714,-24.7571428571429,-6.11612578285716,-3.21264606857143,-3.99483380571432,6298,7.98040014591471
16.96,1153,-49.7285714285714,-95.0857142857143,-20.7571428571429,-6.13563927428573,-3.24995770285715,-4.00297890857146,6298,8.01449527524884
17,1145,-133.728571428571,-150.085714285714,-235.757142857143,-6.1881143657143,-3.30885133714286,-4.0954900114286,6298,8.1249181539375
17.04,1148,-15.7285714285714,168.914285714286,87.2428571428571,-6.19428625714287,-3.24256937142858,-4.06125591428575,6298,8.08561920728874
17.08,1163,-33.7285714285714,-292.085714285714,-125.757142857143,-6.20752134857144,-3.35718380571429,-4.11060301714289,6298,8.16707178631758
17.12,1167,19.2714285714286,-178.085714285714,-193.757142857143,-6.19995924000001,-3.42706464000001,-4.18663332000004,6298,8.22874019401113
17.16,1174,106.271428571429,5.91428571428572,-226.757142857143,-6.15825833142858,-3.42474387428572,-4.27561282285718,6298,8.24220124069097
17.2,1181,44.2714285714286,125.914285714286,-171.757142857143,-6.14088622285715,-3.37533510857144,-4.34301032571432,6298,8.24409542560571
17.24,1177,-24.7285714285714,133.914285714286,38.2428571428571,-6.15058971428573,-3.32278714285715,-4.32800382857146,6298,8.22206089556283
17.28,1176,-106.728571428571,160.914285714286,99.2428571428571,-6.1924700057143,-3.25964437714286,-4.2890609314286,6298,8.20780177091391
17.32,1164,-105.728571428571,113.914285714286,250.242857142857,-6.23395789714287,-3.21494441142858,-4.19086563428575,6298,8.17076822560541
17.36,1174,-56.7285714285714,88.9142857142857,7.24285714285713,-6.25621818857144,-3.18005444571429,-4.18802353714289,6298,8.17267113301289
17.4,1159,-184.728571428571,133.914285714286,129.242857142857,-6.32870568000001,-3.12750648000001,-4.13730864000003,6298,8.18236733159331
17.44,1150,-13.7285714285714,129.914285714286,262.242857142857,-6.33409277142858,-3.07652811428572,-4.03440454285717,6298,8.11555152102929
17.48,1164,-7.72857142857143,16.9142857142857,-190.757142857143,-6.33712546285715,-3.06989094857143,-4.10925764571431,6298,8.15287605492533
17.52,1159,-44.7285714285714,354.914285714286,290.242857142857,-6.35467695428573,-2.93062258285715,-3.99536634857146,6298,8.05812758497777
17.56,1156,-164.728571428571,66.9142857142857,125.242857142857,-6.4193164457143,-2.90436541714287,-3.9462210514286,6298,8.0756190284864
17.6,1152,-75.7285714285714,-267.085714285714,-155.757142857143,-6.44903233714287,-3.00916985142859,-4.00734015428575,6298,8.16724533685698
17.64,1157,-78.7285714285714,-43.0857142857143,26.2428571428571,-6.47992542857144,-3.0260766857143,-3.99704245714289,6298,8.19285799168235
17.68,1153,-91.7285714285714,196.914285714286,3.24285714285713,-6.51591972000001,-2.94880752000002,-3.99576996000003,6298,8.19260966729969
17.72,1155,-44.7285714285714,114.914285714286,-205.757142857143,-6.53347121142858,-2.90371515428573,-4.07650906285717,6298,8.23017216754008
17.76,1165,114.271428571429,20.9142857142857,-23.7571428571429,-6.48863110285715,-2.89550838857145,-4.08583136571432,6298,8.19636019012755
17.8,1164,-177.728571428571,90.9142857142857,-37.7571428571429,-6.55837179428572,-2.85983362285716,-4.10064726857146,6298,8.24658698879417
17.84,1151,-21.7285714285714,-97.0857142857143,-11.7571428571429,-6.56689808571429,-2.89793005714288,-4.1052607714286,6298,8.26893675666229
17.88,1173,-142.728571428571,-69.0857142857143,-35.7571428571429,-6.62290477714286,-2.92503929142859,-4.11929187428575,6298,8.32990324608031
17.92,1169,25.2714285714286,6.91428571428572,52.2428571428571,-6.61298826857143,-2.9223261257143,-4.09879177714289,6298,8.31093844626886
17.96,1173,-26.7285714285714,138.914285714286,43.2428571428571,-6.62347656,-2.86781616000002,-4.08182328000003,6298,8.2919293627947
18,1169,-116.728571428571,437.914285714286,28.2428571428571,-6.66928085142857,-2.69597859428574,-4.07074078285717,6298,8.26550289923701
18.04,1164,-0.728571428571428,-194.085714285714,-180.757142857143,-6.66956674285715,-2.77213782857145,-4.14166988571431,6298,8.32594127533072
18.08,1164,59.2714285714286,-36.0857142857143,11.2428571428571,-6.64630863428572,-2.78629786285716,-4.13725818857146,6298,8.30986038159757
